,Unnamed: 0,Date,Country,Status,AQI Value
8344,11598,2023-06-08,Montenegro,Good,41
8345,11599,2023-06-08,Myanmar,Moderate,54
8346,11600,2023-06-08,Nepal,Moderate,92
8347,11601,2023-06-08,Netherlands,Good,50
8348,11603,2023-06-08,New Zealand,Good,37
8349,11604,2023-06-08,Nigeria,Moderate,74
8350,11605,2023-06-08,Norway,Good,36
8351,11606,2023-06-08,Pakistan,Moderate,96
8352,11607,2023-06-08,Palestinian Territory,Moderate,62
8353,11608,2023-06-08,Peru,Moderate,78
8354,11609,2023-06-08,Philippines,Moderate,65
8355,11610,2023-06-08,Poland,Moderate,79
8356,11611,2023-06-08,Portugal,Good,28
8357,11614,2023-06-08,Reunion,Good,15
8358,11615,2023-06-08,Romania,Moderate,55
8359,11616,2023-06-08,Russia,Moderate,71
8360,11617,2023-06-08,San Marino,Good,36
8361,11620,2023-06-08,Serbia,Moderate,62
8362,11621,2023-06-08,Singapore,Good,29
8363,11622,2023-06-08,Slovakia,Good,46
8364,11623,2023-06-08,Slovenia,Good,34
8365,11624,2023-06-08,South Africa,Unhealthy for Sensitive Groups,131
8366,11625,2023-06-08,South Korea,Moderate,80
8367,11626,2023-06-08,Spain,Moderate,79
8368,11627,2023-06-08,Sri Lanka,Good,42
8369,11628,2023-06-08,Sweden,Good,40
8370,11629,2023-06-08,Switzerland,Good,26
8371,11630,2023-06-08,Taiwan,Moderate,60
8372,11631,2023-06-08,Tajikistan,Moderate,61
8373,11632,2023-06-08,Thailand,Moderate,92
8374,11634,2023-06-08,Trinidad and Tobago,Moderate,55
8375,11635,2023-06-08,Turkey,Unhealthy for Sensitive Groups,133
8376,11637,2023-06-08,Uganda,Unhealthy for Sensitive Groups,110
8377,11638,2023-06-08,Ukraine,Moderate,64
8378,11639,2023-06-08,United Arab Emirates,Moderate,91
8379,11640,2023-06-08,United Kingdom of Great Britain and Northern Ireland,Moderate,52
8380,11641,2023-06-08,United States of America,Hazardous,416
8381,11643,2023-06-08,Vatican,Good,34
8382,11645,2023-06-08,Vietnam,Unhealthy for Sensitive Groups,109
8383,11649,2023-06-15,Andorra,Good,39
8384,11651,2023-06-15,Argentina,Good,13
8385,11652,2023-06-15,Armenia,Moderate,53
8386,11653,2023-06-15,Australia,Good,35
8387,11654,2023-06-15,Austria,Moderate,52
8388,11655,2023-06-15,Azerbaijan,Moderate,53
8389,11657,2023-06-15,Bangladesh,Unhealthy for Sensitive Groups,113
8390,11658,2023-06-15,Belarus,Good,44
8391,11659,2023-06-15,Belgium,Moderate,70
8392,11663,2023-06-15,Bosnia and Herzegovina,Good,50
8393,11664,2023-06-15,Brazil,Good,43
8394,11665,2023-06-15,Brunei,Good,10
8395,11666,2023-06-15,Bulgaria,Good,20
8396,11669,2023-06-15,Canada,Unhealthy,154
8397,11670,2023-06-15,Cape Verde,Good,48
8398,11672,2023-06-15,Chile,Unhealthy,198
8399,11673,2023-06-15,China,Unhealthy for Sensitive Groups,149
8400,11674,2023-06-15,Colombia,Moderate,56
8401,11676,2023-06-15,Croatia,Good,39
8402,11677,2023-06-15,Cyprus,Moderate,62
8403,11678,2023-06-15,Czech Republic,Moderate,74
8404,11679,2023-06-15,Denmark,Good,34
8405,11680,2023-06-15,Dominican Republic,Good,18
8406,11681,2023-06-15,Ecuador,Good,44
8407,11683,2023-06-15,Estonia,Good,40
8408,11684,2023-06-15,Ethiopia,Unhealthy,160
8409,11685,2023-06-15,Finland,Moderate,61
8410,11686,2023-06-15,France,Moderate,74
8411,11687,2023-06-15,French Guiana,Good,10
8412,11689,2023-06-15,Georgia,Moderate,51
8413,11690,2023-06-15,Germany,Moderate,64
8414,11691,2023-06-15,Ghana,Moderate,60
8415,11693,2023-06-15,Greece,Moderate,51
8416,11695,2023-06-15,Guadeloupe,Good,23
8417,11697,2023-06-15,Guatemala,Moderate,68
8418,11699,2023-06-15,Hong Kong,Good,46
8419,11700,2023-06-15,Iceland,Good,16
8420,11701,2023-06-15,India,Hazardous,478
8421,11702,2023-06-15,Indonesia,Unhealthy for Sensitive Groups,111
8422,11705,2023-06-15,Ireland,Moderate,58
8423,11706,2023-06-15,Israel,Moderate,75
8424,11707,2023-06-15,Italy,Good,44
8425,11709,2023-06-15,Japan,Moderate,91
8426,11711,2023-06-15,Jordan,Good,29
8427,11712,2023-06-15,Kazakhstan,Unhealthy,189
8428,11713,2023-06-15,Kenya,Unhealthy for Sensitive Groups,127
8429,11715,2023-06-15,Kuwait,Unhealthy for Sensitive Groups,132
8430,11716,2023-06-15,Kyrgyzstan,Moderate,54
8431,11717,2023-06-15,Laos,Moderate,52
8432,11718,2023-06-15,Latvia,Good,19
8433,11721,2023-06-15,Liechtenstein,Good,38
8434,11722,2023-06-15,Lithuania,Moderate,51
8435,11724,2023-06-15,Macao,Moderate,74
8436,11725,2023-06-15,Macedonia,Good,36
8437,11726,2023-06-15,Madagascar,Moderate,92
8438,11727,2023-06-15,Malaysia,Moderate,66
8439,11728,2023-06-15,Malta,Good,43
8440,11729,2023-06-15,Martinique,Moderate,51
8441,11730,2023-06-15,Mexico,Unhealthy for Sensitive Groups,132
8442,11731,2023-06-15,Moldova,Good,20
8443,11732,2023-06-15,Monaco,Good,21
8444,11733,2023-06-15,Mongolia,Moderate,64
8445,11734,2023-06-15,Montenegro,Good,35
8446,11735,2023-06-15,Myanmar,Moderate,68
8447,11736,2023-06-15,Nepal,Moderate,92
8448,11737,2023-06-15,Netherlands,Moderate,56
8449,11738,2023-06-15,New Zealand,Good,42
8450,11739,2023-06-15,Nigeria,Moderate,70
8451,11740,2023-06-15,Norway,Moderate,59
8452,11741,2023-06-15,Pakistan,Moderate,63
8453,11742,2023-06-15,Palestinian Territory,Moderate,69
8454,11743,2023-06-15,Peru,Moderate,63
8455,11744,2023-06-15,Philippines,Good,47
8456,11745,2023-06-15,Poland,Moderate,72
8457,11746,2023-06-15,Portugal,Good,28
8458,11749,2023-06-15,Reunion,Good,17
8459,11750,2023-06-15,Romania,Moderate,75
8460,11751,2023-06-15,Russia,Moderate,68
8461,11752,2023-06-15,San Marino,Good,41
8462,11755,2023-06-15,Serbia,Moderate,61
8463,11756,2023-06-15,Singapore,Good,36
8464,11757,2023-06-15,Slovakia,Good,43
8465,11758,2023-06-15,Slovenia,Good,46
8466,11759,2023-06-15,South Africa,Moderate,83
8467,11760,2023-06-15,South Korea,Unhealthy for Sensitive Groups,117
8468,11761,2023-06-15,Spain,Moderate,65
8469,11762,2023-06-15,Sri Lanka,Moderate,54
8470,11763,2023-06-15,Sweden,Good,47
8471,11764,2023-06-15,Switzerland,Good,28
8472,11765,2023-06-15,Taiwan,Moderate,65
8473,11766,2023-06-15,Tajikistan,Moderate,70
8474,11767,2023-06-15,Thailand,Moderate,74
8475,11769,2023-06-15,Trinidad and Tobago,Good,28
8476,11770,2023-06-15,Turkey,Moderate,88
8477,11772,2023-06-15,Uganda,Unhealthy for Sensitive Groups,133
8478,11773,2023-06-15,Ukraine,Moderate,82
8479,11774,2023-06-15,United Arab Emirates,Unhealthy for Sensitive Groups,108
8480,11775,2023-06-15,United Kingdom of Great Britain and Northern Ireland,Moderate,63
8481,11776,2023-06-15,United States of America,Very Unhealthy,204
8482,11778,2023-06-15,Vatican,Good,34
8483,11780,2023-06-15,Vietnam,Moderate,96
8484,11784,2023-06-22,Andorra,Good,17
8485,11786,2023-06-22,Argentina,Moderate,66
8486,11787,2023-06-22,Armenia,Good,27
8487,11788,2023-06-22,Australia,Good,50
8488,11789,2023-06-22,Austria,Moderate,51
8489,11790,2023-06-22,Azerbaijan,Good,50
8490,11792,2023-06-22,Bangladesh,Unhealthy for Sensitive Groups,101
8491,11793,2023-06-22,Belarus,Moderate,63
8492,11794,2023-06-22,Belgium,Good,47
8493,11798,2023-06-22,Bosnia and Herzegovina,Moderate,87
8494,11799,2023-06-22,Brazil,Moderate,85
8495,11800,2023-06-22,Brunei,Good,10
8496,11801,2023-06-22,Bulgaria,Good,25
8497,11804,2023-06-22,Canada,Unhealthy for Sensitive Groups,108
8498,11805,2023-06-22,Cape Verde,Good,38
8499,11807,2023-06-22,Chile,Unhealthy for Sensitive Groups,138
8500,11808,2023-06-22,China,Unhealthy,157
8501,11809,2023-06-22,Colombia,Moderate,59
8502,11811,2023-06-22,Croatia,Good,47
8503,11812,2023-06-22,Cyprus,Moderate,54
8504,11813,2023-06-22,Czech Republic,Moderate,67
8505,11814,2023-06-22,Denmark,Good,25
8506,11815,2023-06-22,Dominican Republic,Good,19
8507,11816,2023-06-22,Ecuador,Good,33
8508,11818,2023-06-22,Estonia,Good,48
8509,11819,2023-06-22,Ethiopia,Unhealthy,163
8510,11820,2023-06-22,Finland,Moderate,64
8511,11821,2023-06-22,France,Moderate,62
8512,11822,2023-06-22,French Guiana,Good,11
8513,11824,2023-06-22,Georgia,Good,47
8514,11825,2023-06-22,Germany,Moderate,72
8515,11826,2023-06-22,Ghana,Moderate,65
8516,11828,2023-06-22,Greece,Good,48
8517,11830,2023-06-22,Guadeloupe,Good,38
8518,11832,2023-06-22,Guatemala,Moderate,61
8519,11834,2023-06-22,Hong Kong,Good,49
8520,11835,2023-06-22,Iceland,Good,15
8521,11836,2023-06-22,India,Very Unhealthy,207
8522,11837,2023-06-22,Indonesia,Unhealthy for Sensitive Groups,117
8523,11839,2023-06-22,Ireland,Good,37
8524,11840,2023-06-22,Israel,Moderate,77
8525,11841,2023-06-22,Italy,Moderate,62
8526,11843,2023-06-22,Japan,Moderate,66
8527,11845,2023-06-22,Jordan,Good,27
8528,11846,2023-06-22,Kazakhstan,Very Unhealthy,224
8529,11847,2023-06-22,Kenya,Unhealthy for Sensitive Groups,109
8530,11849,2023-06-22,Kuwait,Moderate,84
8531,11850,2023-06-22,Kyrgyzstan,Moderate,52
8532,11851,2023-06-22,Laos,Good,24
8533,11852,2023-06-22,Latvia,Moderate,63
8534,11855,2023-06-22,Liechtenstein,Good,38
8535,11856,2023-06-22,Lithuania,Moderate,72
8536,11858,2023-06-22,Macao,Good,42
8537,11859,2023-06-22,Macedonia,Moderate,66
8538,11860,2023-06-22,Madagascar,Moderate,97
8539,11861,2023-06-22,Malaysia,Moderate,79
8540,11862,2023-06-22,Malta,Moderate,51
8541,11863,2023-06-22,Martinique,Moderate,64
8542,11864,2023-06-22,Mexico,Unhealthy for Sensitive Groups,132
8543,11865,2023-06-22,Moldova,Good,30
8544,11866,2023-06-22,Monaco,Moderate,63
8545,11867,2023-06-22,Mongolia,Moderate,55
8546,11868,2023-06-22,Montenegro,Moderate,62
8547,11869,2023-06-22,Myanmar,Moderate,60
8548,11870,2023-06-22,Nepal,Moderate,65
8549,11871,2023-06-22,Netherlands,Moderate,74
8550,11872,2023-06-22,New Zealand,Good,35
8551,11873,2023-06-22,Nigeria,Moderate,78
8552,11874,2023-06-22,Norway,Good,49
8553,11875,2023-06-22,Pakistan,Unhealthy for Sensitive Groups,101
8554,11876,2023-06-22,Palestinian Territory,Moderate,75
8555,11877,2023-06-22,Peru,Moderate,62
8556,11878,2023-06-22,Philippines,Moderate,55
8557,11879,2023-06-22,Poland,Moderate,81
8558,11880,2023-06-22,Portugal,Good,28
8559,11883,2023-06-22,Reunion,Good,13
8560,11884,2023-06-22,Romania,Moderate,76
8561,11885,2023-06-22,Russia,Moderate,75
8562,11886,2023-06-22,San Marino,Moderate,53
8563,11889,2023-06-22,Serbia,Moderate,90
8564,11890,2023-06-22,Singapore,Good,38
8565,11891,2023-06-22,Slovakia,Good,50
8566,11892,2023-06-22,Slovenia,Moderate,67
8567,11893,2023-06-22,South Africa,Unhealthy,167
8568,11894,2023-06-22,South Korea,Moderate,74
8569,11895,2023-06-22,Spain,Moderate,79
8570,11896,2023-06-22,Sri Lanka,Moderate,81
8571,11897,2023-06-22,Sweden,Good,49
8572,11898,2023-06-22,Switzerland,Good,31
8573,11899,2023-06-22,Taiwan,Moderate,57
8574,11900,2023-06-22,Tajikistan,Moderate,67
8575,11901,2023-06-22,Thailand,Moderate,88
8576,11903,2023-06-22,Trinidad and Tobago,Good,32
8577,11904,2023-06-22,Turkey,Unhealthy for Sensitive Groups,101
8578,11906,2023-06-22,Uganda,Unhealthy for Sensitive Groups,116
8579,11907,2023-06-22,Ukraine,Moderate,71
8580,11908,2023-06-22,United Arab Emirates,Moderate,64
8581,11909,2023-06-22,United Kingdom of Great Britain and Northern Ireland,Moderate,51
8582,11910,2023-06-22,United States of America,Moderate,99
8583,11912,2023-06-22,Vatican,Good,50
8584,11914,2023-06-22,Vietnam,Moderate,76
8585,11918,2023-06-29,Andorra,Moderate,65
8586,11920,2023-06-29,Argentina,Good,40
8587,11921,2023-06-29,Armenia,Good,42
8588,11922,2023-06-29,Australia,Good,38
8589,11923,2023-06-29,Austria,Good,31
8590,11924,2023-06-29,Azerbaijan,Good,49
8591,11926,2023-06-29,Bangladesh,Moderate,89
8592,11927,2023-06-29,Belarus,Good,32
8593,11928,2023-06-29,Belgium,Moderate,94
8594,11932,2023-06-29,Bosnia and Herzegovina,Good,47
8595,11933,2023-06-29,Brazil,Unhealthy for Sensitive Groups,122
8596,11934,2023-06-29,Brunei,Good,14
8597,11935,2023-06-29,Bulgaria,Good,20
8598,11938,2023-06-29,Canada,Unhealthy for Sensitive Groups,136
8599,11939,2023-06-29,Cape Verde,Good,41
8600,11941,2023-06-29,Chile,Unhealthy,197
8601,11942,2023-06-29,China,Unhealthy for Sensitive Groups,126
8602,11943,2023-06-29,Colombia,Moderate,61
8603,11945,2023-06-29,Croatia,Good,27
8604,11946,2023-06-29,Cyprus,Moderate,78
8605,11947,2023-06-29,Czech Republic,Good,50
8606,11948,2023-06-29,Denmark,Good,28
8607,11949,2023-06-29,Dominican Republic,Good,39
8608,11950,2023-06-29,Ecuador,Good,39
8609,11952,2023-06-29,Estonia,Good,39
8610,11953,2023-06-29,Ethiopia,Unhealthy,154
8611,11954,2023-06-29,Finland,Moderate,57
8612,11955,2023-06-29,France,Unhealthy for Sensitive Groups,145
8613,11956,2023-06-29,French Guiana,Good,13
8614,11958,2023-06-29,Georgia,Moderate,60
8615,11959,2023-06-29,Germany,Moderate,67
8616,11960,2023-06-29,Ghana,Moderate,56
8617,11962,2023-06-29,Greece,Moderate,53
8618,11964,2023-06-29,Guadeloupe,Good,13
8619,11966,2023-06-29,Guatemala,Moderate,68
8620,11968,2023-06-29,Hong Kong,Good,42
8621,11969,2023-06-29,Iceland,Good,15
8622,11970,2023-06-29,India,Unhealthy,161
8623,11971,2023-06-29,Indonesia,Moderate,80
8624,11973,2023-06-29,Ireland,Good,15
8625,11974,2023-06-29,Israel,Moderate,77
8626,11975,2023-06-29,Italy,Moderate,70
8627,11977,2023-06-29,Japan,Moderate,92
8628,11979,2023-06-29,Jordan,Good,30
8629,11980,2023-06-29,Kazakhstan,Unhealthy,182
8630,11981,2023-06-29,Kenya,Moderate,80
8631,11983,2023-06-29,Kuwait,Moderate,61
8632,11984,2023-06-29,Kyrgyzstan,Good,43
8633,11985,2023-06-29,Laos,Good,45
8634,11986,2023-06-29,Latvia,Good,22
8635,11989,2023-06-29,Liechtenstein,Good,33
8636,11990,2023-06-29,Lithuania,Good,40
8637,11992,2023-06-29,Macao,Good,42
8638,11993,2023-06-29,Macedonia,Good,23
8639,11994,2023-06-29,Madagascar,Moderate,66
8640,11995,2023-06-29,Malaysia,Moderate,64
8641,11996,2023-06-29,Malta,Good,44
8642,11997,2023-06-29,Martinique,Good,49
8643,11998,2023-06-29,Mexico,Unhealthy for Sensitive Groups,107
8644,11999,2023-06-29,Moldova,Good,9
8645,12000,2023-06-29,Monaco,Moderate,66
8646,12001,2023-06-29,Mongolia,Good,32
8647,12002,2023-06-29,Montenegro,Good,32
8648,12003,2023-06-29,Myanmar,Moderate,52
8649,12004,2023-06-29,Nepal,Good,30
8650,12005,2023-06-29,Netherlands,Moderate,69
8651,12006,2023-06-29,New Zealand,Good,41
8652,12007,2023-06-29,Nigeria,Moderate,94
8653,12008,2023-06-29,Norway,Good,36
8654,12009,2023-06-29,Pakistan,Moderate,66
8655,12010,2023-06-29,Palestinian Territory,Moderate,56
8656,12011,2023-06-29,Peru,Moderate,57
8657,12012,2023-06-29,Philippines,Good,38
8658,12013,2023-06-29,Poland,Moderate,66
8659,12014,2023-06-29,Portugal,Good,25
8660,12017,2023-06-29,Reunion,Good,27
8661,12018,2023-06-29,Romania,Moderate,72
8662,12019,2023-06-29,Russia,Moderate,65
8663,12020,2023-06-29,San Marino,Moderate,53
8664,12023,2023-06-29,Serbia,Moderate,63
8665,12024,2023-06-29,Singapore,Good,31
8666,12025,2023-06-29,Slovakia,Good,29
8667,12026,2023-06-29,Slovenia,Good,25
8668,12027,2023-06-29,South Africa,Unhealthy for Sensitive Groups,126
8669,12028,2023-06-29,South Korea,Moderate,71
8670,12029,2023-06-29,Spain,Unhealthy for Sensitive Groups,118
8671,12030,2023-06-29,Sri Lanka,Good,48
8672,12031,2023-06-29,Sweden,Good,39
8673,12032,2023-06-29,Switzerland,Good,37
8674,12033,2023-06-29,Taiwan,Moderate,98
8675,12034,2023-06-29,Tajikistan,Moderate,82
8676,12035,2023-06-29,Thailand,Moderate,79
8677,12037,2023-06-29,Trinidad and Tobago,Good,18
8678,12038,2023-06-29,Turkey,Unhealthy,185
8679,12040,2023-06-29,Uganda,Unhealthy,159
8680,12041,2023-06-29,Ukraine,Moderate,59
8681,12042,2023-06-29,United Arab Emirates,Unhealthy for Sensitive Groups,116
8682,12043,2023-06-29,United Kingdom of Great Britain and Northern Ireland,Good,49
8683,12044,2023-06-29,United States of America,Very Unhealthy,249
8684,12046,2023-06-29,Vatican,Moderate,55
8685,12048,2023-06-29,Vietnam,Moderate,99
8686,12052,2023-07-06,Andorra,Good,16
8687,12054,2023-07-06,Argentina,Good,20
8688,12055,2023-07-06,Armenia,Good,45
8689,12056,2023-07-06,Australia,Good,41
8690,12057,2023-07-06,Austria,Good,25
8691,12058,2023-07-06,Azerbaijan,Good,49
8692,12060,2023-07-06,Bangladesh,Moderate,92
8693,12061,2023-07-06,Belarus,Moderate,67
8694,12062,2023-07-06,Belgium,Good,35
8695,12066,2023-07-06,Bosnia and Herzegovina,Moderate,76
8696,12067,2023-07-06,Brazil,Unhealthy for Sensitive Groups,120
8697,12068,2023-07-06,Brunei,Good,10
8698,12069,2023-07-06,Bulgaria,Good,26
8699,12072,2023-07-06,Canada,Moderate,79
8700,12073,2023-07-06,Cape Verde,Good,47
8701,12075,2023-07-06,Chile,Unhealthy,175
8702,12076,2023-07-06,China,Unhealthy for Sensitive Groups,136
8703,12077,2023-07-06,Colombia,Moderate,61
8704,12079,2023-07-06,Croatia,Good,17
8705,12080,2023-07-06,Cyprus,Moderate,78
8706,12081,2023-07-06,Czech Republic,Moderate,58
8707,12082,2023-07-06,Denmark,Good,16
8708,12083,2023-07-06,Dominican Republic,Good,49
8709,12084,2023-07-06,Ecuador,Good,39
8710,12087,2023-07-06,Estonia,Good,17
8711,12088,2023-07-06,Ethiopia,Unhealthy for Sensitive Groups,144
8712,12089,2023-07-06,Finland,Good,29
8713,12090,2023-07-06,France,Moderate,52
8714,12091,2023-07-06,French Guiana,Good,7
8715,12093,2023-07-06,Georgia,Good,44
8716,12094,2023-07-06,Germany,Good,44
8717,12095,2023-07-06,Ghana,Moderate,57
8718,12097,2023-07-06,Greece,Moderate,51
8719,12099,2023-07-06,Guadeloupe,Good,29
8720,12101,2023-07-06,Guatemala,Moderate,59
8721,12103,2023-07-06,Hong Kong,Good,39
8722,12104,2023-07-06,Iceland,Good,7
8723,12105,2023-07-06,India,Unhealthy,158
8724,12106,2023-07-06,Indonesia,Moderate,93
8725,12108,2023-07-06,Ireland,Good,17
8726,12109,2023-07-06,Israel,Moderate,70
8727,12110,2023-07-06,Italy,Good,48
8728,12112,2023-07-06,Japan,Unhealthy for Sensitive Groups,106
8729,12114,2023-07-06,Jordan,Good,34
8730,12115,2023-07-06,Kazakhstan,Very Unhealthy,226
8731,12116,2023-07-06,Kenya,Moderate,87
8732,12118,2023-07-06,Kuwait,Moderate,96
8733,12119,2023-07-06,Kyrgyzstan,Good,43
8734,12120,2023-07-06,Laos,Good,28
8735,12121,2023-07-06,Latvia,Good,21
8736,12124,2023-07-06,Liechtenstein,Good,25
8737,12125,2023-07-06,Lithuania,Moderate,54
8738,12127,2023-07-06,Macao,Good,38
8739,12128,2023-07-06,Macedonia,Good,32
8740,12129,2023-07-06,Madagascar,Moderate,67
8741,12130,2023-07-06,Malaysia,Moderate,62
8742,12131,2023-07-06,Malta,Moderate,56
8743,12132,2023-07-06,Martinique,Moderate,75
8744,12133,2023-07-06,Mexico,Unhealthy for Sensitive Groups,120
8745,12134,2023-07-06,Moldova,Good,22
8746,12135,2023-07-06,Monaco,Good,33
8747,12136,2023-07-06,Mongolia,Moderate,54
8748,12137,2023-07-06,Montenegro,Good,40
8749,12138,2023-07-06,Myanmar,Good,36
8750,12139,2023-07-06,Nepal,Moderate,59
8751,12140,2023-07-06,Netherlands,Good,38
8752,12142,2023-07-06,New Zealand,Good,40
8753,12143,2023-07-06,Nigeria,Unhealthy,178
8754,12144,2023-07-06,Norway,Good,29
8755,12145,2023-07-06,Pakistan,Moderate,64
8756,12146,2023-07-06,Palestinian Territory,Unhealthy for Sensitive Groups,123
8757,12147,2023-07-06,Peru,Good,46
8758,12148,2023-07-06,Philippines,Good,23
8759,12149,2023-07-06,Poland,Moderate,55
8760,12150,2023-07-06,Portugal,Good,13
8761,12153,2023-07-06,Reunion,Good,22
8762,12154,2023-07-06,Romania,Moderate,67
8763,12155,2023-07-06,Russia,Moderate,91
8764,12156,2023-07-06,San Marino,Good,47
8765,12159,2023-07-06,Serbia,Moderate,80
8766,12160,2023-07-06,Singapore,Good,40
8767,12161,2023-07-06,Slovakia,Good,42
8768,12162,2023-07-06,Slovenia,Good,18
8769,12163,2023-07-06,South Africa,Unhealthy,182
8770,12164,2023-07-06,South Korea,Unhealthy for Sensitive Groups,113
8771,12165,2023-07-06,Spain,Moderate,86
8772,12166,2023-07-06,Sri Lanka,Good,40
8773,12167,2023-07-06,Sweden,Good,32
8774,12168,2023-07-06,Switzerland,Good,18
8775,12169,2023-07-06,Taiwan,Moderate,52
8776,12170,2023-07-06,Tajikistan,Moderate,79
8777,12171,2023-07-06,Thailand,Moderate,81
8778,12173,2023-07-06,Trinidad and Tobago,Moderate,73
8779,12174,2023-07-06,Turkey,Unhealthy,163
8780,12176,2023-07-06,Uganda,Unhealthy for Sensitive Groups,131
8781,12177,2023-07-06,Ukraine,Moderate,76
8782,12178,2023-07-06,United Arab Emirates,Moderate,90
8783,12179,2023-07-06,United Kingdom of Great Britain and Northern Ireland,Good,42
8784,12180,2023-07-06,United States of America,Moderate,91
8785,12182,2023-07-06,Vatican,Good,42
8786,12184,2023-07-06,Vietnam,Moderate,88
8787,12188,2023-07-13,Andorra,Good,31
8788,12190,2023-07-13,Argentina,Good,7
8789,12191,2023-07-13,Armenia,Good,37
8790,12192,2023-07-13,Australia,Moderate,52
8791,12193,2023-07-13,Austria,Good,19
8792,12194,2023-07-13,Azerbaijan,Good,30
8793,12196,2023-07-13,Bangladesh,Moderate,99
8794,12197,2023-07-13,Belarus,Good,34
8795,12198,2023-07-13,Belgium,Good,39
8796,12202,2023-07-13,Bosnia and Herzegovina,Moderate,65
8797,12203,2023-07-13,Brazil,Moderate,71
8798,12204,2023-07-13,Brunei,Good,10
8799,12205,2023-07-13,Bulgaria,Good,39
8800,12208,2023-07-13,Canada,Unhealthy,156
8801,12209,2023-07-13,Cape Verde,Good,47
8802,12211,2023-07-13,Chile,Unhealthy,198
8803,12212,2023-07-13,China,Unhealthy for Sensitive Groups,134
8804,12213,2023-07-13,Colombia,Moderate,64
8805,12215,2023-07-13,Croatia,Good,40
8806,12216,2023-07-13,Cyprus,Good,50
8807,12217,2023-07-13,Czech Republic,Moderate,60
8808,12218,2023-07-13,Denmark,Good,24
8809,12219,2023-07-13,Dominican Republic,Good,26
8810,12220,2023-07-13,Ecuador,Good,39
8811,12223,2023-07-13,Estonia,Good,23
8812,12224,2023-07-13,Ethiopia,Unhealthy for Sensitive Groups,131
8813,12225,2023-07-13,Finland,Good,40
8814,12226,2023-07-13,France,Moderate,61
8815,12227,2023-07-13,French Guiana,Good,9
8816,12229,2023-07-13,Georgia,Good,37
8817,12230,2023-07-13,Germany,Good,39
8818,12231,2023-07-13,Ghana,Unhealthy for Sensitive Groups,147
8819,12233,2023-07-13,Greece,Moderate,67
8820,12235,2023-07-13,Guadeloupe,Good,28
8821,12237,2023-07-13,Guatemala,Good,31
8822,12239,2023-07-13,Hong Kong,Good,46
